time,portfolio_value,strategy_return
2019-10-01 08:00:00,1000000,0
2019-10-01 09:00:00,1000000,0
2019-10-01 10:00:00,1000000,0
2019-10-01 11:00:00,1000000,0
2019-10-01 12:00:00,1000000,0
2019-10-01 13:00:00,1000000,0
2019-10-01 14:00:00,1000000,0
2019-10-01 15:00:00,1000000,0
2019-10-02 07:00:00,1000000,0
2019-10-02 08:00:00,1000000,0
2019-10-02 09:00:00,1000000,0
2019-10-02 10:00:00,1000000,0
2019-10-02 11:00:00,1000000,0
2019-10-02 12:00:00,1000000,0
2019-10-02 13:00:00,1000000,0
2019-10-02 14:00:00,1000000,0
2019-10-02 15:00:00,1000000,0
2019-10-04 07:00:00,1000000,0
2019-10-04 08:00:00,1000000,0
2019-10-04 09:00:00,1000000,0
2019-10-04 10:00:00,1000000,0
2019-10-04 11:00:00,1000000,0
2019-10-04 12:00:00,1000000,0
2019-10-04 13:00:00,1000000,0
2019-10-04 14:00:00,1000000,0
2019-10-04 15:00:00,1000000,0
2019-10-07 07:00:00,1000000,0
2019-10-07 08:00:00,1000000,0
2019-10-07 09:00:00,1000000,0
2019-10-07 10:00:00,1000000,0
2019-10-07 11:00:00,1000000,0
2019-10-07 12:00:00,1000000,0
2019-10-07 13:00:00,1000000,0
2019-10-07 14:00:00,1000000,0
2019-10-07 15:00:00,1000000,0
2019-10-08 07:00:00,1000000,0
2019-10-08 08:00:00,1000000,0
2019-10-08 09:00:00,1000000,0
2019-10-08 10:00:00,1000000,0
2019-10-08 11:00:00,1000000,0
2019-10-08 12:00:00,1000000,0
2019-10-08 13:00:00,1000000,0
2019-10-08 14:00:00,1000000,0
2019-10-08 15:00:00,1000000,0
2019-10-09 07:00:00,1000000,0
2019-10-09 08:00:00,1000000,0
2019-10-09 09:00:00,1000000,0
2019-10-09 10:00:00,1000000,0
2019-10-09 11:00:00,1000000,0
2019-10-09 12:00:00,1000000,0
2019-10-09 13:00:00,1000000,0
2019-10-09 14:00:00,1000000,0
2019-10-09 15:00:00,1000000,0
2019-10-10 07:00:00,1000000,0
2019-10-10 08:00:00,1000000,0
2019-10-10 09:00:00,1000000,0
2019-10-10 10:00:00,1000000,0
2019-10-10 11:00:00,1000000,0
2019-10-10 12:00:00,1000000,0
2019-10-10 13:00:00,1000000,0
2019-10-10 14:00:00,1000000,0
2019-10-10 15:00:00,1000000,0
2019-10-11 07:00:00,1000000,0
2019-10-11 08:00:00,1000000,0
2019-10-11 09:00:00,1000000,0
2019-10-11 10:00:00,1000000,0
2019-10-11 11:00:00,1000000,0
2019-10-11 12:00:00,1000000,0
2019-10-11 13:00:00,1000000,0
2019-10-11 14:00:00,1000000,0
2019-10-11 15:00:00,1000000,0
2019-10-14 07:00:00,1000000,0
2019-10-14 08:00:00,1000000,0
2019-10-14 09:00:00,1000000,0
2019-10-14 10:00:00,1000000,0
2019-10-14 11:00:00,1000000,0
2019-10-14 12:00:00,1000000,0
2019-10-14 13:00:00,1000000,0
2019-10-14 14:00:00,1000000,0
2019-10-14 15:00:00,1000000,0
2019-10-15 07:00:00,1000000,0
2019-10-15 08:00:00,1000000,0
2019-10-15 09:00:00,1000000,0
2019-10-15 10:00:00,1000000,0
2019-10-15 11:00:00,1000000,0
2019-10-15 12:00:00,1000000,0
2019-10-15 13:00:00,1000000,0
2019-10-15 14:00:00,1000000,0
2019-10-15 15:00:00,1000000,0
2019-10-16 07:00:00,1000000,0
2019-10-16 08:00:00,1000000,0
2019-10-16 09:00:00,1000000,0
2019-10-16 10:00:00,1000000,0
2019-10-16 11:00:00,1000000,0
2019-10-16 12:00:00,1000000,0
2019-10-16 13:00:00,1000000,0
2019-10-16 14:00:00,1000000,0
2019-10-16 15:00:00,1000000,0
2019-10-17 07:00:00,1000000,0
2019-10-17 08:00:00,1000000,0
2019-10-17 09:00:00,1000000,0
2019-10-17 10:00:00,1000000,0
2019-10-17 11:00:00,1000000,0
2019-10-17 12:00:00,1000000,0
2019-10-17 13:00:00,1000000,0
2019-10-17 14:00:00,1000000,0
2019-10-17 15:00:00,1000000,0
2019-10-18 07:00:00,1000000,0
2019-10-18 08:00:00,1000000,0
2019-10-18 09:00:00,1000000,0
2019-10-18 10:00:00,1000000,0
2019-10-18 11:00:00,1000000,0
2019-10-18 12:00:00,1000000,0
2019-10-18 13:00:00,1000000,0
2019-10-18 14:00:00,1000000,0
2019-10-18 15:00:00,1000000,0
2019-10-21 07:00:00,1000000,0
2019-10-21 08:00:00,1000000,0
2019-10-21 09:00:00,1000000,0
2019-10-21 10:00:00,1000000,0
2019-10-21 11:00:00,1000000,0
2019-10-21 12:00:00,1000000,0
2019-10-21 13:00:00,1000000,0
2019-10-21 14:00:00,1000000,0
2019-10-21 15:00:00,1000000,0
2019-10-22 07:00:00,1000000,0
2019-10-22 08:00:00,1000000,0
2019-10-22 09:00:00,1000000,0
2019-10-22 10:00:00,1000000,0
2019-10-22 11:00:00,1000000,0
2019-10-22 12:00:00,1000000,0
2019-10-22 13:00:00,1000000,0
2019-10-22 14:00:00,1000000,0
2019-10-22 15:00:00,1000000,0
2019-10-23 07:00:00,1000000,0
2019-10-23 08:00:00,1000000,0
2019-10-23 09:00:00,1000000,0
2019-10-23 10:00:00,1000000,0
2019-10-23 11:00:00,1000000,0
2019-10-23 12:00:00,1000000,0
2019-10-23 13:00:00,1000000,0
2019-10-23 14:00:00,1000000,0
2019-10-23 15:00:00,1000000,0
2019-10-24 07:00:00,1000000,0
2019-10-24 08:00:00,1000000,0
2019-10-24 09:00:00,1000000,0
2019-10-24 10:00:00,1000000,0
2019-10-24 11:00:00,1000000,0
2019-10-24 12:00:00,1000000,0
2019-10-24 13:00:00,1000000,0
2019-10-24 14:00:00,1000000,0
2019-10-24 15:00:00,1000000,0
2019-10-25 07:00:00,1000000,0
2019-10-25 08:00:00,1000000,0
2019-10-25 09:00:00,1000000,0
2019-10-25 10:00:00,1000000,0
2019-10-25 11:00:00,1000000,0
2019-10-25 12:00:00,1000000,0
2019-10-25 13:00:00,1000000,0
2019-10-25 14:00:00,1000000,0
2019-10-25 15:00:00,1000000,0
2019-10-28 07:00:00,1000000,0
2019-10-28 08:00:00,1000000,0
2019-10-28 09:00:00,1000000,0
2019-10-28 10:00:00,1000000,0
2019-10-28 11:00:00,1000000,0
2019-10-28 12:00:00,1000000,0
2019-10-28 13:00:00,1000000,0
2019-10-28 14:00:00,1000000,0
2019-10-28 15:00:00,1000000,0
2019-10-28 16:00:00,1000000,0
2019-10-29 07:00:00,1000000,0
2019-10-29 08:00:00,1000000,0
2019-10-29 09:00:00,1000000,0
2019-10-29 10:00:00,1000000,0
2019-10-29 11:00:00,1000000,0
2019-10-29 12:00:00,1000000,0
2019-10-29 13:00:00,1000000,0
2019-10-29 14:00:00,1000000,0
2019-10-29 15:00:00,1000000,0
2019-10-29 16:00:00,1000000,0
2019-10-30 07:00:00,1000000,0
2019-10-30 08:00:00,1000000,0
2019-10-30 09:00:00,1000000,0
2019-10-30 10:00:00,1000000,0
2019-10-30 11:00:00,1000000,0
2019-10-30 12:00:00,1000000,0
2019-10-30 13:00:00,1000000,0
2019-10-30 14:00:00,1000000,0
2019-10-30 15:00:00,1000000,0
2019-10-30 16:00:00,1000000,0
2019-10-31 07:00:00,1000000,0
2019-10-31 08:00:00,1000000,0
2019-10-31 09:00:00,1000000,0
2019-10-31 10:00:00,1000000,0
2019-10-31 11:00:00,1000000,0
2019-10-31 12:00:00,1000000,0
2019-10-31 13:00:00,1000000,0
2019-10-31 14:00:00,1000000,0
2019-10-31 15:00:00,1000000,0
2019-10-31 16:00:00,1000000,0
2019-11-01 07:00:00,1000000,0
2019-11-01 08:00:00,1000000,0
2019-11-01 09:00:00,1000000,0
2019-11-01 10:00:00,1000000,0
2019-11-01 11:00:00,1000000,0
2019-11-01 12:00:00,1000000,0
2019-11-01 13:00:00,1000000,0
2019-11-01 14:00:00,1000000,0
2019-11-01 15:00:00,1000000,0
2019-11-01 16:00:00,1000000,0
2019-11-04 07:00:00,1000000,0
2019-11-04 08:00:00,1000000,0
2019-11-04 09:00:00,1000000,0
2019-11-04 10:00:00,1000000,0
2019-11-04 11:00:00,1000000,0
2019-11-04 12:00:00,1000000,0
2019-11-04 13:00:00,1000000,0
2019-11-04 14:00:00,1000000,0
2019-11-04 15:00:00,1000000,0
2019-11-04 16:00:00,1000000,0
2019-11-05 07:00:00,1000000,0
2019-11-05 08:00:00,1000000,0
2019-11-05 09:00:00,1000000,0
2019-11-05 10:00:00,1000000,0
2019-11-05 11:00:00,1000000,0
2019-11-05 12:00:00,1000000,0
2019-11-05 13:00:00,1000000,0
2019-11-05 14:00:00,1000000,0
2019-11-05 15:00:00,1000000,0
2019-11-05 16:00:00,1000000,0
2019-11-06 07:00:00,1000000,0
2019-11-06 08:00:00,1000000,0
2019-11-06 09:00:00,1000000,0
2019-11-06 10:00:00,1000000,0
2019-11-06 11:00:00,1000000,0
2019-11-06 12:00:00,1000000,0
2019-11-06 13:00:00,1000000,0
2019-11-06 14:00:00,1000000,0
2019-11-06 15:00:00,1000000,0
2019-11-06 16:00:00,1000000,0
2019-11-07 07:00:00,1000000,0
2019-11-07 08:00:00,1000000,0
2019-11-07 09:00:00,1000000,0
2019-11-07 10:00:00,1000000,0
2019-11-07 11:00:00,1000000,0
2019-11-07 12:00:00,1000000,0
2019-11-07 13:00:00,1000000,0
2019-11-07 14:00:00,1000000,0
2019-11-07 15:00:00,1000000,0
2019-11-07 16:00:00,1000000,0
2019-11-08 07:00:00,1000000,0
2019-11-08 08:00:00,1000000,0
2019-11-08 09:00:00,1000000,0
2019-11-08 10:00:00,1000000,0
2019-11-08 11:00:00,1000000,0
2019-11-08 12:00:00,1000000,0
2019-11-08 13:00:00,1000000,0
2019-11-08 14:00:00,1000000,0
2019-11-08 15:00:00,1000000,0
2019-11-08 16:00:00,1000000,0
2019-11-11 07:00:00,1000000,0
2019-11-11 08:00:00,1000000,0
2019-11-11 09:00:00,1000000,0
2019-11-11 10:00:00,1000000,0
2019-11-11 11:00:00,1000000,0
2019-11-11 12:00:00,1000000,0
2019-11-11 13:00:00,1000000,0
2019-11-11 14:00:00,1000000,0
2019-11-11 15:00:00,1000000,0
2019-11-11 16:00:00,1000000,0
2019-11-12 07:00:00,1000000,0
2019-11-12 08:00:00,1000000,0
2019-11-12 09:00:00,1000000,0
2019-11-12 10:00:00,1000000,0
2019-11-12 11:00:00,1000000,0
2019-11-12 12:00:00,1000000,0
2019-11-12 13:00:00,1000000,0
2019-11-12 14:00:00,1000000,0
2019-11-12 15:00:00,1000000,0
2019-11-12 16:00:00,1000000,0
2019-11-13 07:00:00,1000000,0
2019-11-13 08:00:00,1000000,0
2019-11-13 09:00:00,1000000,0
2019-11-13 10:00:00,1000000,0
2019-11-13 11:00:00,1000000,0
2019-11-13 12:00:00,1000000,0
2019-11-13 13:00:00,1000000,0
2019-11-13 14:00:00,1000000,0
2019-11-13 15:00:00,1000000,0
2019-11-13 16:00:00,1000000,0
2019-11-14 07:00:00,1000000,0
2019-11-14 08:00:00,1000000,0
2019-11-14 09:00:00,1000000,0
2019-11-14 10:00:00,1000000,0
2019-11-14 11:00:00,1000000,0
2019-11-14 12:00:00,1000000,0
2019-11-14 13:00:00,1000000,0
2019-11-14 14:00:00,1000000,0
2019-11-14 15:00:00,1000000,0
2019-11-14 16:00:00,1000000,0
2019-11-15 07:00:00,1000000,0
2019-11-15 08:00:00,1000000,0
2019-11-15 09:00:00,1000000,0
2019-11-15 10:00:00,1000000,0
2019-11-15 11:00:00,1000000,0
2019-11-15 12:00:00,1000000,0
2019-11-15 13:00:00,1000000,0
2019-11-15 14:00:00,1000000,0
2019-11-15 15:00:00,1000000,0
2019-11-15 16:00:00,1000000,0
2019-11-18 07:00:00,1000000,0
2019-11-18 08:00:00,1000000,0
2019-11-18 09:00:00,1000000,0
2019-11-18 10:00:00,1000000,0
2019-11-18 11:00:00,1000000,0
2019-11-18 12:00:00,1000000,0
2019-11-18 13:00:00,1000000,0
2019-11-18 14:00:00,1000000,0
2019-11-18 15:00:00,1000000,0
2019-11-18 16:00:00,1000000,0
2019-11-19 07:00:00,1000000,0
2019-11-19 08:00:00,1000000,0
2019-11-19 09:00:00,1000000,0
2019-11-19 10:00:00,1000000,0
2019-11-19 11:00:00,1000000,0
2019-11-19 12:00:00,1000000,0
2019-11-19 13:00:00,1000000,0
2019-11-19 14:00:00,1000000,0
2019-11-19 15:00:00,1000000,0
2019-11-19 16:00:00,1000000,0
2019-11-20 07:00:00,1000000,0
2019-11-20 08:00:00,1000000,0
2019-11-20 09:00:00,1000000,0
2019-11-20 10:00:00,1000000,0
2019-11-20 11:00:00,1000000,0
2019-11-20 12:00:00,1000000,0
2019-11-20 13:00:00,1000000,0
2019-11-20 14:00:00,1000000,0
2019-11-20 15:00:00,1000000,0
2019-11-20 16:00:00,1000000,0
2019-11-21 07:00:00,1000000,0
2019-11-21 08:00:00,1000000,0
2019-11-21 09:00:00,1000000,0
2019-11-21 10:00:00,1000000,0
2019-11-21 11:00:00,1000000,0
2019-11-21 12:00:00,1000000,0
2019-11-21 13:00:00,1000000,0
2019-11-21 14:00:00,1000000,0
2019-11-21 15:00:00,1000000,0
2019-11-21 16:00:00,1000000,0
2019-11-22 07:00:00,1000000,0
2019-11-22 08:00:00,1000000,0
2019-11-22 09:00:00,1000000,0
2019-11-22 10:00:00,1000000,0
2019-11-22 11:00:00,1000000,0
2019-11-22 12:00:00,1000000,0
2019-11-22 13:00:00,1000000,0
2019-11-22 14:00:00,1000000,0
2019-11-22 15:00:00,1000000,0
2019-11-22 16:00:00,1000000,0
2019-11-25 07:00:00,1000000,0
2019-11-25 08:00:00,1000000,0
2019-11-25 09:00:00,1000000,0
2019-11-25 10:00:00,1000000,0
2019-11-25 11:00:00,1000000,0
2019-11-25 12:00:00,1000000,0
2019-11-25 13:00:00,1000000,0
2019-11-25 14:00:00,1000000,0
2019-11-25 15:00:00,1000000,0
2019-11-25 16:00:00,1000000,0
2019-11-26 07:00:00,1000000,0
2019-11-26 08:00:00,1000000,0
2019-11-26 09:00:00,1000000,0
2019-11-26 10:00:00,1000000,0
2019-11-26 11:00:00,1000000,0
2019-11-26 12:00:00,1000000,0
2019-11-26 13:00:00,1000000,0
2019-11-26 14:00:00,1000000,0
2019-11-26 15:00:00,1000000,0
2019-11-26 16:00:00,1000000,0
2019-11-27 07:00:00,1000000,0
2019-11-27 08:00:00,1000000,0
2019-11-27 09:00:00,1000000,0
2019-11-27 10:00:00,1000000,0
2019-11-27 11:00:00,1000000,0
2019-11-27 12:00:00,1000000,0
2019-11-27 13:00:00,1000000,0
2019-11-27 14:00:00,1000000,0
2019-11-27 15:00:00,1000000,0
2019-11-27 16:00:00,1000000,0
2019-11-28 07:00:00,1000000,0
2019-11-28 08:00:00,1000000,0
2019-11-28 09:00:00,1000000,0
2019-11-28 10:00:00,1000000,0
2019-11-28 11:00:00,1000000,0
2019-11-28 12:00:00,1000000,0
2019-11-28 13:00:00,1000000,0
2019-11-28 14:00:00,1000000,0
2019-11-28 15:00:00,1000000,0
2019-11-28 16:00:00,1000000,0
2019-11-29 07:00:00,1000000,0
2019-11-29 08:00:00,1000000,0
2019-11-29 09:00:00,1000000,0
2019-11-29 10:00:00,1000000,0
2019-11-29 11:00:00,1000000,0
2019-11-29 12:00:00,1000000,0
2019-11-29 13:00:00,1000000,0
2019-11-29 14:00:00,1000000,0
2019-11-29 15:00:00,1000000,0
2019-11-29 16:00:00,1000000,0
2019-12-02 07:00:00,1000000,0
2019-12-02 08:00:00,1000000,0
2019-12-02 09:00:00,1000000,0
2019-12-02 10:00:00,1000000,0
2019-12-02 11:00:00,1000000,0
2019-12-02 12:00:00,1000000,0
2019-12-02 13:00:00,1000000,0
2019-12-02 14:00:00,1000000,0
2019-12-02 15:00:00,1000000,0
2019-12-02 16:00:00,1000000,0
2019-12-03 07:00:00,1000000,0
2019-12-03 08:00:00,1000000,0
2019-12-03 09:00:00,1000000,0
2019-12-03 10:00:00,1000000,0
2019-12-03 11:00:00,1000000,0
2019-12-03 12:00:00,1000000,0
2019-12-03 13:00:00,1000000,0
2019-12-03 14:00:00,1000000,0
2019-12-03 15:00:00,1000000,0
2019-12-03 16:00:00,1000000,0
2019-12-04 07:00:00,1000000,0
2019-12-04 08:00:00,1000000,0
2019-12-04 09:00:00,1000000,0
2019-12-04 10:00:00,1000000,0
2019-12-04 11:00:00,1000000,0
2019-12-04 12:00:00,1000000,0
2019-12-04 13:00:00,1000000,0
2019-12-04 14:00:00,1000000,0
2019-12-04 15:00:00,1000000,0
2019-12-04 16:00:00,1000000,0
2019-12-05 07:00:00,1000000,0
2019-12-05 08:00:00,1000000,0
2019-12-05 09:00:00,1000000,0
2019-12-05 10:00:00,1000000,0
2019-12-05 11:00:00,1000000,0
2019-12-05 12:00:00,1000000,0
2019-12-05 13:00:00,1000000,0
2019-12-05 14:00:00,1000000,0
2019-12-05 15:00:00,1000000,0
2019-12-05 16:00:00,1000000,0
2019-12-06 07:00:00,1000000,0
2019-12-06 08:00:00,1000000,0
2019-12-06 09:00:00,1000000,0
2019-12-06 10:00:00,1000000,0
2019-12-06 11:00:00,1000000,0
2019-12-06 12:00:00,1000000,0
2019-12-06 13:00:00,1000000,0
2019-12-06 14:00:00,1000000,0
2019-12-06 15:00:00,1000000,0
2019-12-06 16:00:00,1000000,0
2019-12-09 07:00:00,1000000,0
2019-12-09 08:00:00,1000000,0
2019-12-09 09:00:00,1000000,0
2019-12-09 10:00:00,1000000,0
2019-12-09 11:00:00,1000000,0
2019-12-09 12:00:00,1000000,0
2019-12-09 13:00:00,1000000,0
2019-12-09 14:00:00,1000000,0
2019-12-09 15:00:00,1000000,0
2019-12-09 16:00:00,1000000,0
2019-12-10 07:00:00,1000000,0
2019-12-10 08:00:00,1000000,0
2019-12-10 09:00:00,1000000,0
2019-12-10 10:00:00,1000000,0
2019-12-10 11:00:00,1000000,0
2019-12-10 12:00:00,1000000,0
2019-12-10 13:00:00,1000000,0
2019-12-10 14:00:00,1000000,0
2019-12-10 15:00:00,1000000,0
2019-12-10 16:00:00,1000000,0
2019-12-11 07:00:00,1000000,0
2019-12-11 08:00:00,1000000,0
2019-12-11 09:00:00,1000000,0
2019-12-11 10:00:00,1000000,0
2019-12-11 11:00:00,1000000,0
2019-12-11 12:00:00,1000000,0
2019-12-11 13:00:00,1000000,0
2019-12-11 14:00:00,1000000,0
2019-12-11 15:00:00,1000000,0
2019-12-11 16:00:00,1000000,0
2019-12-12 07:00:00,1000000,0
2019-12-12 08:00:00,1000000,0
2019-12-12 09:00:00,1000000,0
2019-12-12 10:00:00,1000000,0
2019-12-12 11:00:00,1000000,0
2019-12-12 12:00:00,1000000,0
2019-12-12 13:00:00,1000000,0
2019-12-12 14:00:00,1000000,0
2019-12-12 15:00:00,1000000,0
2019-12-12 16:00:00,1000000,0
2019-12-13 07:00:00,1000000,0
2019-12-13 08:00:00,1000000,0
2019-12-13 09:00:00,1000000,0
2019-12-13 10:00:00,1000000,0
2019-12-13 11:00:00,1000000,0
2019-12-13 12:00:00,1000000,0
2019-12-13 13:00:00,1000000,0
2019-12-13 14:00:00,1000000,0
2019-12-13 15:00:00,1000000,0
2019-12-13 16:00:00,1000000,0
2019-12-16 07:00:00,1000000,0
2019-12-16 08:00:00,1000000,0
2019-12-16 09:00:00,1000000,0
2019-12-16 10:00:00,1000000,0
2019-12-16 11:00:00,1000000,0
2019-12-16 12:00:00,1000000,0
2019-12-16 13:00:00,1000000,0
2019-12-16 14:00:00,1000000,0
2019-12-16 15:00:00,1000000,0
2019-12-16 16:00:00,1000000,0
2019-12-17 07:00:00,1000000,0
2019-12-17 08:00:00,1000000,0
2019-12-17 09:00:00,1000000,0
2019-12-17 10:00:00,1000000,0
2019-12-17 11:00:00,1000000,0
2019-12-17 12:00:00,1000000,0
2019-12-17 13:00:00,1000000,0
2019-12-17 14:00:00,1000000,0
2019-12-17 15:00:00,1000000,0
2019-12-17 16:00:00,1000000,0
2019-12-18 07:00:00,1000000,0
2019-12-18 08:00:00,1000000,0
2019-12-18 09:00:00,1000000,0
2019-12-18 10:00:00,1000000,0
2019-12-18 11:00:00,1000000,0
2019-12-18 12:00:00,1000000,0
2019-12-18 13:00:00,1000000,0
2019-12-18 14:00:00,1000000,0
2019-12-18 15:00:00,1000000,0
2019-12-18 16:00:00,1000000,0
2019-12-19 07:00:00,1000000,0
2019-12-19 08:00:00,1000000,0
2019-12-19 09:00:00,1000000,0
2019-12-19 10:00:00,1000000,0
2019-12-19 11:00:00,1000000,0
2019-12-19 12:00:00,1000000,0
2019-12-19 13:00:00,1000000,0
2019-12-19 14:00:00,1000000,0
2019-12-19 15:00:00,1000000,0
2019-12-19 16:00:00,1000000,0
2019-12-20 07:00:00,1000000,0
2019-12-20 08:00:00,1000000,0
2019-12-20 09:00:00,1000000,0
2019-12-20 10:00:00,1000000,0
2019-12-20 11:00:00,1000000,0
2019-12-20 12:00:00,1000000,0
2019-12-20 13:00:00,1000000,0
2019-12-20 14:00:00,1000000,0
2019-12-20 15:00:00,1000000,0
2019-12-20 16:00:00,1000000,0
2019-12-23 07:00:00,1000000,0
2019-12-23 08:00:00,1000000,0
2019-12-23 09:00:00,1000000,0
2019-12-23 10:00:00,1000000,0
2019-12-23 11:00:00,1000000,0
2019-12-23 12:00:00,1000000,0
2019-12-23 13:00:00,1000000,0
2019-12-23 14:00:00,1000000,0
2019-12-23 15:00:00,1000000,0
2019-12-23 16:00:00,1000000,0
2019-12-27 07:00:00,1000000,0
2019-12-27 08:00:00,1000000,0
2019-12-27 09:00:00,1000000,0
2019-12-27 10:00:00,1000000,0
2019-12-27 11:00:00,1000000,0
2019-12-27 12:00:00,1000000,0
2019-12-27 13:00:00,1000000,0
2019-12-27 14:00:00,1000000,0
2019-12-27 15:00:00,1000000,0
2019-12-27 16:00:00,1000000,0
2019-12-30 08:00:00,1000000,0
2019-12-30 09:00:00,1000000,0
2019-12-30 10:00:00,1000000,0
2019-12-30 11:00:00,1000000,0
2019-12-30 12:00:00,1000000,0
2020-01-02 07:00:00,1000000,0
2020-01-02 08:00:00,1000000,0
2020-01-02 09:00:00,1000000,0
2020-01-02 10:00:00,1000000,0
2020-01-02 11:00:00,1000000,0
2020-01-02 12:00:00,1000000,0
2020-01-02 13:00:00,1000000,0
2020-01-02 14:00:00,1000000,0
2020-01-02 15:00:00,1000000,0
2020-01-02 16:00:00,1000000,0
2020-01-03 07:00:00,1000000,0
2020-01-03 08:00:00,1000000,0
2020-01-03 09:00:00,1000000,0
2020-01-03 10:00:00,1000000,0
2020-01-03 11:00:00,1000000,0
2020-01-03 12:00:00,1000000,0
2020-01-03 13:00:00,1000000,0
2020-01-03 14:00:00,1000000,0
2020-01-03 15:00:00,1000000,0
2020-01-03 16:00:00,1000000,0
2020-01-06 07:00:00,1000000,0
2020-01-06 08:00:00,1000000,0
2020-01-06 09:00:00,1000000,0
2020-01-06 10:00:00,1000000,0
2020-01-06 11:00:00,1000000,0
2020-01-06 12:00:00,1000000,0
2020-01-06 13:00:00,1000000,0
2020-01-06 14:00:00,1000000,0
2020-01-06 15:00:00,1000000,0
2020-01-06 16:00:00,1000000,0
2020-01-07 07:00:00,1000000,0
2020-01-07 08:00:00,1000000,0
2020-01-07 09:00:00,1000000,0
2020-01-07 10:00:00,1000000,0
2020-01-07 11:00:00,1000000,0
2020-01-07 12:00:00,1000000,0
2020-01-07 13:00:00,1000000,0
2020-01-07 14:00:00,1000000,0
2020-01-07 15:00:00,1000000,0
2020-01-07 16:00:00,1000000,0
2020-01-08 07:00:00,1000000,0
2020-01-08 08:00:00,1000000,0
2020-01-08 09:00:00,1000000,0
2020-01-08 10:00:00,1000000,0
2020-01-08 11:00:00,1000000,0
2020-01-08 12:00:00,1000000,0
2020-01-08 13:00:00,1000000,0
2020-01-08 14:00:00,1000000,0
2020-01-08 15:00:00,1000000,0
2020-01-08 16:00:00,1000000,0
2020-01-09 07:00:00,1000000,0
2020-01-09 08:00:00,1000000,0
2020-01-09 09:00:00,1000000,0
2020-01-09 10:00:00,1000000,0
2020-01-09 11:00:00,1000000,0
2020-01-09 12:00:00,1000000,0
2020-01-09 13:00:00,1000000,0
2020-01-09 14:00:00,1000000,0
2020-01-09 15:00:00,1000000,0
2020-01-09 16:00:00,1000000,0
2020-01-10 07:00:00,1000000,0
2020-01-10 08:00:00,1000000,0
2020-01-10 09:00:00,1000000,0
2020-01-10 10:00:00,1000000,0
2020-01-10 11:00:00,1000000,0
2020-01-10 12:00:00,1000000,0
2020-01-10 13:00:00,1000000,0
2020-01-10 14:00:00,1000000,0
2020-01-10 15:00:00,1000000,0
2020-01-10 16:00:00,1000000,0
2020-01-13 07:00:00,1000000,0
2020-01-13 08:00:00,1000000,0
2020-01-13 09:00:00,1000000,0
2020-01-13 10:00:00,1000000,0
2020-01-13 11:00:00,1000000,0
2020-01-13 12:00:00,1000000,0
2020-01-13 13:00:00,1000000,0
2020-01-13 14:00:00,1000000,0
2020-01-13 15:00:00,1000000,0
2020-01-13 16:00:00,1000000,0
2020-01-14 07:00:00,1000000,0
2020-01-14 08:00:00,1000000,0
2020-01-14 09:00:00,1000000,0
2020-01-14 10:00:00,1000000,0
2020-01-14 11:00:00,1000000,0
2020-01-14 12:00:00,1000000,0
2020-01-14 13:00:00,1000000,0
2020-01-14 14:00:00,1000000,0
2020-01-14 15:00:00,1000000,0
2020-01-14 16:00:00,1000000,0
2020-01-15 07:00:00,1000000,0
2020-01-15 08:00:00,1000000,0
2020-01-15 09:00:00,1000000,0
2020-01-15 10:00:00,1000000,0
2020-01-15 11:00:00,1000000,0
2020-01-15 12:00:00,1000000,0
2020-01-15 13:00:00,1000000,0
2020-01-15 14:00:00,1000000,0
2020-01-15 15:00:00,1000000,0
2020-01-15 16:00:00,1000000,0
2020-01-16 07:00:00,1000000,0
2020-01-16 08:00:00,1000000,0
2020-01-16 09:00:00,1000000,0
2020-01-16 10:00:00,1000000,0
2020-01-16 11:00:00,1000000,0
2020-01-16 12:00:00,1000000,0
2020-01-16 13:00:00,1000000,0
2020-01-16 14:00:00,1000000,0
2020-01-16 15:00:00,1000000,0
2020-01-16 16:00:00,1000000,0
2020-01-17 07:00:00,1000000,0
2020-01-17 08:00:00,1000000,0
2020-01-17 09:00:00,1000000,0
2020-01-17 10:00:00,1000000,0
2020-01-17 11:00:00,1000000,0
2020-01-17 12:00:00,1000000,0
2020-01-17 13:00:00,1000000,0
2020-01-17 14:00:00,1000000,0
2020-01-17 15:00:00,1000000,0
2020-01-17 16:00:00,1000000,0
2020-01-20 07:00:00,1000000,0
2020-01-20 08:00:00,1000000,0
2020-01-20 09:00:00,1000000,0
2020-01-20 10:00:00,1000000,0
2020-01-20 11:00:00,1000000,0
2020-01-20 12:00:00,1000000,0
2020-01-20 13:00:00,1000000,0
2020-01-20 14:00:00,1000000,0
2020-01-20 15:00:00,1000000,0
2020-01-20 16:00:00,1000000,0
2020-01-21 07:00:00,1000000,0
2020-01-21 08:00:00,1000000,0
2020-01-21 09:00:00,1000000,0
2020-01-21 10:00:00,1000000,0
2020-01-21 11:00:00,1000000,0
2020-01-21 12:00:00,1000000,0
2020-01-21 13:00:00,1000000,0
2020-01-21 14:00:00,1000000,0
2020-01-21 15:00:00,1000000,0
2020-01-21 16:00:00,1000000,0
2020-01-22 07:00:00,1000000,0
2020-01-22 08:00:00,1000000,0
2020-01-22 09:00:00,1000000,0
2020-01-22 10:00:00,1000000,0
2020-01-22 11:00:00,1000000,0
2020-01-22 12:00:00,1000000,0
2020-01-22 13:00:00,1000000,0
2020-01-22 14:00:00,1000000,0
2020-01-22 15:00:00,1000000,0
2020-01-22 16:00:00,1000000,0
